	horizon_1	horizon_2	horizon_3	horizon_4	horizon_5	horizon_6	horizon_7	horizon_8	horizon_9	horizon_10	increase
18019	26.45118770702027	26.896268871096105	27.61882880371838	28.071340327819737	28.512184667474905	28.7809821955547	29.457132811708867	30.046221438466883	30.278231052781276	30.773603455105665	4.322415748085394
17115	16.301018005986602	16.887529421129262	17.52372795410292	18.022181996126413	18.376327022770507	18.68254032324497	18.923336287974045	19.47390058138473	19.97262169460477	20.59660805512536	4.295590049138756
21107	27.481682569572307	27.97653244384576	28.600428942975373	29.153703839642017	29.410532306559826	29.836140647580002	30.621730315935352	30.994837284493897	31.535871048276984	31.746527417154432	4.2648448475821255
26115	18.52734219516855	19.172492606246273	19.617812957009033	20.113013637755	20.46646233582136	20.74029948206339	21.0880811438938	21.815522926925386	22.299649148979068	22.788561825183518	4.261219630014967
18117	19.342950750768477	19.934690809730427	20.709669350226015	21.21704153957532	21.77057311990042	22.306390078435683	22.51325308193044	22.837492129386625	23.18918394761816	23.586441476308472	4.243490725539996
39173	32.327748598989935	32.94977526015905	33.93630346132292	34.56959951960614	34.79251012964048	35.03653091159455	35.42141508145071	35.68092056659125	36.13598967574021	36.540688543434065	4.2129399444441304
26155	18.293679066586932	18.875627840891312	19.277141529452315	19.82595655910365	20.7243835303082	20.976568313312328	21.52644399305765	21.867900635918293	22.173347718495958	22.475867417268606	4.182188350681674
16001	22.48996675367363	23.04140097888015	23.607203934598793	23.9685773560853	24.25908061947725	24.835423123892173	25.38343385235363	25.798211450075616	26.415716365594886	26.667995680913247	4.178028927239616
26121	21.400942884241985	21.69688909333672	22.29258147999441	22.70915997867747	23.285500174749792	23.67116823677237	24.108626355587916	24.617860643000316	24.999660883822603	25.578811181719537	4.177868297477552
37089	29.450149272709062	29.812114624342392	30.38648539023363	31.073493342232357	31.715353943129344	31.981177193286562	32.30840013721148	32.61092352958401	32.941017687578054	33.623530527310976	4.173381254601914
06099	22.668510307654117	23.236891373409648	23.943347484538197	24.434013390760178	24.884119375214002	25.30837166949237	25.626598284504663	26.0733836965922	26.325571460691904	26.776539948616236	4.108029640962119
01055	11.185776377675491	11.386052433033786	11.84077853496377	12.260157323518529	12.874043059910498	13.56898701269922	14.033721641212319	14.305379181726874	14.637683928292349	15.276814656396587	4.091038278721095
22047	37.34535894421227	37.65346049910862	38.36654109862541	38.9032036528595	39.57078250510044	39.914331828597206	40.50115593488413	40.80758944905762	41.11865351322289	41.3916269904132	4.046268046200929
13205	33.294132665609624	33.58087931362561	34.17484527302856	34.52007196920188	35.021491921525325	35.28801734175148	35.82396090303249	36.09219506687611	36.77973623608461	37.277704224329035	3.9835715587194116
42107	14.167813045716446	14.687265317569002	15.340130162881861	15.95906956917688	16.61869511493029	16.99893411771121	17.139411312929067	17.264375999630573	17.54911825285969	18.12230449420817	3.954491448491723
16069	20.646116080697926	21.239052847794596	21.885510856703032	22.36086213933646	22.60654545895582	22.96396675539226	23.256174735227496	23.570907802052243	23.955337161316272	24.584786109817212	3.9386700291192867
17093	13.402127578793003	13.816424119992863	14.278040677232202	14.914263685449901	15.357153781844504	15.594750571087406	15.85568098733114	16.307860638992118	16.7173570701934	17.296535086330447	3.8944075075374442
28095	22.688974765178358	23.22274025523536	23.72503369230228	24.084490344131936	24.36589713876418	24.68522954129469	25.05942492817267	25.562578852803593	26.13567024608669	26.58294599069142	3.893971225513063
42025	18.161870541880802	18.482058650908478	18.977876546071045	19.44148870933454	19.726895865261067	20.039175297672394	20.222646538774477	20.59341439967648	20.88614345762617	22.011138932621567	3.8492683907407645
36035	12.378853558121705	12.701851890302347	13.19188308673911	13.687865767800927	14.15403918060306	14.50354109003401	14.919458284219697	15.398650586935776	15.7526205899157	16.174865748289577	3.796012190167872
18173	21.628696781579457	22.17241139536679	22.609871049241004	23.045747587807135	23.354479717198924	23.672358775107135	24.07236933036492	24.634177230108044	24.97613879355442	25.41926221662419	3.7905654350447335
28109	25.68254420877871	25.955774009740928	26.658479433871708	26.994122224416685	27.594390774073315	27.762716454675395	27.996747341719917	28.42236576427212	28.641179912590353	29.469855382872606	3.787311174093894
22055	23.356665614685475	23.572942357016103	24.351478833925846	24.675561938144	25.23424355810607	25.620724677124606	25.983231465939603	26.40567503483089	26.653594773098437	27.10172252775941	3.7450569130739346
45051	19.221798864025395	19.553510680129744	20.000096210021237	20.517623837915615	20.807976932090284	21.24372707640494	21.547614027849587	21.941094344878795	22.441958742758096	22.934502272700744	3.712703408675349
13097	13.316893045141585	13.778428615242724	14.073769251723535	14.558957590058014	14.732191287332927	15.34571904950096	15.792454906635399	16.184997048184357	16.63802083430697	16.965317749574755	3.64842470443317
26065	18.32591514886782	18.515794818820606	18.99125074515642	19.48026083537981	20.040057836384875	20.33407273218184	20.726963281145984	21.065866967026032	21.409182761606843	21.967265812210183	3.6413506633423616
51800	20.643772939526187	20.943707629425205	21.57100458094043	22.14914795215624	22.606849032935287	22.778394468535655	22.932129262938403	23.309639340275986	23.55861858903218	24.27788365642583	3.6341107168996416
18031	30.18583193247353	30.64663201357607	31.273764412733385	31.567869715545942	32.01154771349822	32.59301350808221	33.04440211554417	33.351164324651826	33.574014657803296	33.80575636905395	3.6199244365804226
13153	16.379644659873065	16.68587608176109	17.0976961622452	17.624491625485675	18.042172968263333	18.389324696244973	18.82453333313616	19.247222463388216	19.44670078184222	19.935277610260723	3.5556329503876576
13137	17.70874676392901	18.145932537361197	18.641297493993267	19.38969717150915	19.582547402509864	19.7078072469475	20.058593280216026	20.530887655302323	20.73458335789703	21.244728585649764	3.5359818217207533
48139	12.234188123211359	12.435291784547811	12.89684635430809	13.34313938472334	13.963768912716375	14.438515040781528	14.649742051325712	14.946499090693212	15.281617740406158	15.73750095721005	3.5033128339986916
12033	19.212964926265872	19.36975120450407	20.061991967610453	20.60869743837424	20.83901011598882	21.10158023081003	21.384331530630543	21.826171294417758	22.134129300677735	22.700600969461515	3.487636043195643
55133	24.36996504185933	24.707134657184845	25.372244598678364	25.83954361235773	26.22132057933742	26.486469437823416	26.73041936974331	26.972558544291587	27.253150576414818	27.808568474905762	3.4386034330464312
45019	12.237885997633448	12.490251481737383	12.73595127263862	13.107289313459551	13.616748644225325	13.943881609762737	14.594638854769997	15.031746709408058	15.495935480101046	15.671505895853088	3.4336198982196393
55025	23.415424587262493	23.780665590690823	24.434591839204035	24.802400303502694	25.31599586988549	25.569758697879376	25.763689300972224	26.01796823215216	26.333154581147713	26.840692840439804	3.425268253177311
26075	27.3156555438826	27.48961166139109	27.88810050129319	28.305004816961027	28.761207010925126	28.93542596655596	29.55094986433753	29.933803308109493	30.240490384391848	30.7391821111988	3.423526567316202
35043	22.15973068987336	22.521743581845122	22.682565158516674	23.016821571120882	23.467815345579943	23.936657204477918	24.45168067347776	24.79392219707916	25.166524472419223	25.581169477349015	3.4214387874756547
13215	16.496806192301438	16.858230788820105	17.11482405872988	17.273044518193842	17.38595994445944	17.801492347571457	18.348093041890255	19.26760736076816	19.614600757547585	19.90687501280291	3.410068820501472
19171	14.483876176847142	14.798475312779743	14.952335707438085	15.39500486018035	15.855109478029771	16.410972732733434	16.96053800483677	17.266491309872507	17.563513130977846	17.86660315471976	3.3827269778726166
01117	18.199058406520166	18.539413225598153	18.96293064387145	19.403386685594455	19.664481992005516	19.862349644593685	20.205498442144247	20.626105501108917	21.024992520756214	21.580286602137697	3.381228195617531
13099	28.400745257639954	28.77903416489641	29.329286795544224	29.603452546169876	29.86761258752618	30.06272602216842	30.53976599484509	30.90251145198879	31.14539913902648	31.76169242253822	3.360947164898267
13299	13.249691819791462	13.66439734910737	14.000411225074036	14.57424528783148	14.765561504834542	15.023792595002037	15.576940728254783	15.843579005695029	16.16931269435563	16.5937311520521	3.344039332260639
26137	11.298826301428646	11.54485043512159	11.993661629069862	12.381152691213314	12.719272371849767	13.183954661438026	13.669798165752523	13.885603836369665	14.325909405710137	14.589472638539078	3.2906463371104326
47165	39.32805641146578	39.80593197743783	40.08503740061587	40.410257808186934	40.65229658194787	40.97847965302963	41.43893774626953	41.87823375257328	42.40763393821637	42.58331561885404	3.2552592073882565
36093	24.117280082715926	24.47930777438296	25.124921928649186	25.43230618072728	25.89916791752918	26.08436459969241	26.385320465273686	26.68006761113152	26.95679335712066	27.350841663118103	3.233561580402178
37159	25.279316749802742	25.622896449612618	26.11205581252395	26.454507511049798	26.68229091479474	26.930411295418622	27.16497801802202	27.554143412810173	28.014032692520495	28.492092376140743	3.2127756263380007
16083	12.177690068048502	12.486814464701212	12.867965405667082	13.156577876078668	13.784575970718357	13.917282058251374	14.197445953189547	14.609089926662488	15.124251659226353	15.380618192110761	3.202928124062259
13045	20.27677825932677	20.567253248458485	20.977309918055788	21.458635162779885	21.61976365453533	22.043793666260697	22.560576216331576	22.78351102116995	23.25925075614186	23.44426330545131	3.1674850461245434
53021	17.223519206912037	17.481722855418006	17.859057216499718	18.331621052584143	18.741700373027136	19.00501970684902	19.25665051797611	19.592716366418863	19.85067610382362	20.318136620012034	3.0946174130999964
28001	14.377330883990961	14.639595557016904	14.959220308502148	15.101721498258922	15.42637621459082	15.85596699659579	16.319592262382272	16.6101536562009	16.775945691371632	17.466458204106345	3.0891273201153844
18091	13.518262202845202	13.807591493940254	14.296907348339714	14.68781160626347	14.89186688917462	15.109297178979176	15.553983561563221	15.883065956495294	16.178929546212117	16.571026189494198	3.052763986648996
06113	21.292868358557556	21.634781605399617	21.98747248965396	22.204831651497827	22.6642134476422	22.953225308692247	23.658350621167493	23.933021808324447	24.17807197546414	24.34332893418828	3.050460575630723
08085	12.234959527528641	12.65695443903278	12.940729187712233	13.166629676380277	13.596054877108962	13.823454924660666	14.2006565283693	14.546040972054652	14.920948895912566	15.281965752170048	3.0470062246414074
13015	34.36401324648347	34.7525575484523	35.10822760483819	35.495666372493474	35.70255266436187	36.11010916326215	36.59901508406362	36.85351239688551	37.20460529789187	37.40164561011355	3.037632363630074
48479	18.451069187847438	18.66463673009434	19.073974009239436	19.38802459924773	19.6835589841384	20.110030819823876	20.3005215811756	20.63175241022228	20.948264749239435	21.478481312800938	3.0274121249535
13151	16.297901273857512	16.595872295026187	17.00243210727735	17.436326759448505	17.62164843778202	17.917277248244737	18.339806840348402	18.72413123301258	19.054131091319984	19.31913778396585	3.021236510108338
48491	14.167145835430667	14.496710956189428	14.959174171401429	15.266075425414858	15.466319291949922	15.705000160952057	16.055807632258443	16.3840602107693	16.705014415447156	17.18363676692193	3.016490931491262
48477	19.24432258715177	19.51306065543077	20.198128641884924	20.55298624620514	20.7300706162451	20.929952149414678	21.037014596022516	21.366973122108185	21.714668113635895	22.25383116948355	3.0095085823317795
13009	13.377961782145869	13.634197083195977	14.017477489438823	14.390191992966228	14.575359499073882	14.79037700044765	15.313569655782757	15.714536908094198	15.939474568584878	16.379659092534023	3.0016973103881543
40145	18.30325393490009	18.58578265860227	19.133155795729202	19.434646717676593	19.691607891950653	20.02490931058616	20.20929103318656	20.54739531675122	20.766555000664063	21.295744390015827	2.9924904551157354
13051	14.161700952148113	14.408679583380493	14.603580353815461	14.940713389111268	15.589403307214127	15.797629585192006	16.317215093297673	16.62483360329032	16.953683791679307	17.15220444794756	2.990503495799448
22089	44.27561976772436	44.51069910638337	44.89759067796869	45.125095534407336	45.47520527160608	45.80691201092785	46.268399947163786	46.64689442284464	46.955700666298874	47.2576055485658	2.981985780841441
49049	12.12147665711485	12.544512632591061	13.064339796986467	13.533765086357874	13.850943516693125	14.041182471508852	14.305242689040199	14.444376477415243	14.71332200599525	15.103218251253352	2.9817415941385033
17161	17.32752654827941	17.610843248166045	18.052018441449015	18.48358920786677	18.840346042591243	19.311609010303787	19.477130207834364	19.71902685718967	19.97455450322776	20.28050770240477	2.9529811541253608
22073	26.266060053039723	26.582411265502273	27.04829304399966	27.219839567830284	27.456273174541387	27.81191116790983	28.193014791781657	28.450205939261032	28.63940037460409	29.207623397517917	2.941563344478194
12111	26.428920319063344	26.655608644520896	26.960999296648815	27.196960523582007	27.355725637036887	27.629630895411406	28.03141058373708	28.630746158100308	28.81818406659977	29.34915087581323	2.9202305567498854
28085	15.427586812470592	15.839494982418007	16.252342965082114	16.66902610538575	16.874975714177754	17.20471197979568	17.400140060130692	17.656870761084654	18.07441462288578	18.313222767487854	2.8856359550172623
39165	14.375724776445862	14.85801458615419	15.501564985018316	15.976076568597676	16.22281683072375	16.39526959175644	16.4958436595903	16.704245814438167	16.942074371028898	17.255396907768752	2.8796721313228897
54035	17.24063420073832	17.615063767151646	17.87938991877714	18.15476256925203	18.501378076558932	18.877932486010167	19.278821991772226	19.595295803303806	19.91027639226949	20.104367941246345	2.8637337405080245
25003	38.49097692821232	38.965197640841495	39.229302498050195	39.59583207021949	39.841900841325284	40.149677458670745	40.498541873401145	40.86147812763871	41.072933200127046	41.329031147669674	2.838054219457355
42103	22.127367613532282	22.31922745022806	22.778030375469854	23.237226668961547	23.546097410688994	23.776952020513406	24.05870085724461	24.284712833384145	24.51708204828679	24.94913466322266	2.8217670496903793
08014	18.33931132660117	18.646524029782235	19.17551906349229	19.397939095593692	19.626106853169077	19.838530604197697	19.97089784531702	20.390359972576206	20.717785808826854	21.156987377181963	2.8176760505807934
26103	11.54492457175875	11.919088804696866	12.265953745495496	12.64003889486815	12.92081430138331	13.274372676818471	13.482644107235105	13.787773367185025	14.07527911495226	14.352363390048954	2.807438818290203
21001	14.239133229435682	14.598013026743901	14.867273467796913	15.000378562563695	15.31972547587641	15.425117653576839	16.027745567601382	16.37744651997853	16.758352793636227	17.038801997997272	2.79966876856159
37025	18.25662608756035	18.56249012248583	18.929693738295505	19.166383050508113	19.45611748388378	19.65040841941946	19.783598719127042	20.23041793398443	20.45790348147226	20.959738208300404	2.7031121207400552
47149	15.071045761224871	15.383615971277775	15.756984170966126	16.025948924223037	16.260091386809787	16.492196220665875	16.919037529277226	17.17281148901251	17.47524952629036	17.717759841470812	2.646714080245941
22001	12.24319650452765	12.424177640845235	12.83536541699516	13.025683780451207	13.429542176227246	13.689084913007356	14.035704116883293	14.350522635311828	14.527110829839167	14.8886866687708	2.645490164243151
45013	13.26553621348456	13.492617995856925	13.68771866128057	14.084981228112245	14.244847109658464	14.819817790282658	15.231844934474395	15.477578219728041	15.77336608017195	15.905873669365665	2.640337455881104
26093	23.314408977171393	23.590649573399173	23.828289547913997	24.30625425287797	24.80999363471051	24.988653343161335	25.26710420585177	25.490441731061757	25.72217851379853	25.949632334414325	2.635223357242932
51095	16.33990245768851	16.69206401181505	17.109399998649636	17.48107873431445	17.62877497075775	17.856530921266668	18.0863350678803	18.285085842177548	18.59939829614358	18.960942733642636	2.621040275954126
08101	13.174219759138136	13.460335274783288	13.840847593512912	14.10655943635033	14.330167495241195	14.532809846941225	14.775991321836196	15.060390968444597	15.380365672196607	15.777615610340732	2.6033958512025954
12097	14.295685224092505	14.453032528335738	14.793204312375146	15.160040201854677	15.37877518978874	15.667912304560458	15.955313937057873	16.223250726314518	16.521545991889795	16.890954680747942	2.595269456655437
45015	16.195906217892638	16.564774394733103	16.87214403976039	17.243409910889238	17.68326292714885	17.8006501860964	18.214480440552364	18.434030642991615	18.590151290064206	18.752675320171726	2.5567691022790875
37023	12.248123793018472	12.467538880760724	12.793088661599008	13.027620407269104	13.169866638384603	13.351580404387008	13.868388204067795	14.13849403775386	14.398322578247457	14.778527123350173	2.5304033303317013
06041	15.41305919602586	15.66951436803706	15.842676665460568	16.073938191585068	16.228000723530506	16.549232856348784	17.0497868546187	17.37056431733085	17.559282577394615	17.926589669940494	2.513530473914635
53057	15.325420617904062	15.532518164051934	15.895959385940163	16.135143439873726	16.432546288210585	16.7076580873654	16.926843583401684	17.214238462956693	17.38845281220493	17.81756279784192	2.492142179937858
17133	12.213653216712807	12.479864738758309	12.82461458391024	13.138747652714184	13.42735907875551	13.720323462479222	13.829608719092713	14.123898394511908	14.389631032716139	14.704441644715578	2.4907884280027712
28017	11.176836934215027	11.414291711426696	11.875237362153413	12.154108235328678	12.377691316857709	12.525032677360885	12.841735085112534	13.108107072963383	13.402676686308522	13.666887676767665	2.490050742552638
13115	13.225356651576233	13.502615156816645	13.890561872746627	14.040762499930235	14.206111090085873	14.412071437789404	14.853603666321925	15.187882986178465	15.336246435546412	15.702175923507223	2.4768192719309905
28083	19.16669211026473	19.307147917227535	19.790752671943395	20.162174531429738	20.3823066398323	20.50880697817213	20.60006054056924	20.900535001206336	21.100503389389075	21.630962546004316	2.4642704357395857
22037	21.291892354047764	21.443921337379418	21.98181885535069	22.23575079263516	22.60071233668465	22.782177028519904	23.152712297252233	23.29678913990725	23.417781118263655	23.739245854592806	2.4473535005450415
33013	11.272526805627551	11.507401565827694	11.833556941628634	12.173655880587038	12.602289894579231	12.88040264461568	13.08087678262153	13.24262944534739	13.479786941684745	13.701205313082449	2.4286785074548973
13113	13.146935075837108	13.376883424688522	13.723964338634847	14.195315360240583	14.382807501337886	14.560129681138582	14.875052070927913	14.998092681325197	15.259395123345342	15.559685182746462	2.4127501069093533
18145	17.294505294552632	17.543731879237058	17.859662123156603	18.10671716617516	18.45676052360634	18.70200384609875	18.935870393843036	19.232727005583794	19.474014061791497	19.686978072906076	2.3924727783534436
36115	14.167274504637959	14.578055563222147	14.9280501166014	15.22789521904577	15.363598336269598	15.494997786053556	15.807708414991698	16.02390294678638	16.339797792984434	16.556065021808653	2.388790517170694
12117	12.341227939124595	12.563252971641909	12.951499917845478	13.420560126853609	13.772132608233207	14.02080526848125	14.250542099146656	14.387302810862147	14.561454592142017	14.716792883021345	2.37556494389675
42129	31.20868590642536	31.397669107206422	31.91306129650153	32.12023575392248	32.30870030596385	32.47484271888569	32.673025036720944	32.95644592879416	33.11977323002207	33.57673642790595	2.3680505214805905
37179	17.285130153255494	17.571303184736497	18.02337808550943	18.33470994990971	18.706812244106587	18.842780596359027	18.97431519076258	19.20604601997055	19.29802618234823	19.620770405629017	2.3356402523735227
39167	18.32532953614846	18.698765397300573	19.236686533771717	19.412417108545878	19.60475232983869	19.721476444565855	19.843893356518045	20.1268052909493	20.270883878750798	20.644275876283466	2.318946340135007
13069	11.234761565635987	11.491712877868352	11.783231161088446	12.0652402619615	12.25832540222099	12.385197337986368	12.792815224976694	13.004323521436477	13.29076426839726	13.550680696065264	2.315919130429277
13129	17.300469575101644	17.54126928491061	17.913393820408718	18.037266632588462	18.11707591334242	18.31774899342037	18.778075049907386	19.068322514889797	19.26353645202527	19.61212976089697	2.3116601857953256
17077	11.177164756487347	11.413204736957207	11.831940409584536	12.15814223306143	12.310764938293309	12.448915854708737	12.524091187891173	12.870492848650642	13.115508877580524	13.483370218605813	2.3062054621184664
45055	13.326372105557136	13.594537497255459	13.95574670665403	14.155904324353815	14.431433973744452	14.532140613689304	14.869424906527822	15.15122403390248	15.31533918017798	15.63208499577324	2.305712890216105
40027	33.31774120046351	33.49299780145468	33.81183774014956	34.14508709501531	34.38592473614881	34.61698095599109	34.8169659431206	35.020771661869304	35.278956803405855	35.622027081068126	2.304285880604617
22015	22.29678150309597	22.430147765863698	22.855213052745825	23.153088920729953	23.458905675214424	23.68081397783677	23.99920944571067	24.208552860146256	24.382765777332043	24.578919464872932	2.282137961776961
22099	22.24327802434901	22.373880126868944	22.885415241041667	23.23888322591304	23.4765877369949	23.664629781991223	23.91107409245836	24.07599079468556	24.26928312586547	24.474718836811192	2.231440812462182
18061	13.211209005062976	13.525450830055195	13.793111869366296	13.936541450108118	14.12794971518796	14.244215346937299	14.592221600889973	14.864944818400641	15.177328904414328	15.393833788735524	2.182624783672548
48167	30.283750386251363	30.44032997876734	30.860359973471244	31.094492090770398	31.4881487983806	31.84524960712467	31.970449427770763	32.07477328159503	32.208751077309145	32.457061059109506	2.1733106728581433
41067	14.294085975473164	14.597591330100869	15.015845720621854	15.194717909692192	15.352274635667921	15.558450592137937	15.822553255031169	16.044708803040642	16.257276244111072	16.460429398097457	2.1663434226242924
48339	17.256676836453106	17.469971109946904	17.877359321661775	18.12046508515285	18.37673616130707	18.63893725964205	18.76235473835152	18.984076559240236	19.18370354433214	19.38923037482699	2.132553538373884
18053	17.345203144653293	17.511241930792558	17.81401668745107	18.013292216986457	18.2482064178828	18.414338979167397	18.774963653114614	18.978676935462598	19.16095794064878	19.455847540423495	2.1106443957702012
53011	21.35002754852249	21.65246400507708	21.912972129387732	22.259090717054253	22.42653137942376	22.61460812746219	22.765680582988583	22.91998771416453	23.10966766225982	23.4133586798929	2.0633311313704112
39103	18.112852816900926	18.326449944542194	18.80407651835108	19.096821418089498	19.214684895662227	19.30025504177466	19.447281963286866	19.629365275015417	19.83711483976436	20.121498037310776	2.00864522040985
13059	14.153102976510603	14.274077831404783	14.454807099006027	14.701755399729713	14.812919809156584	15.119052796228093	15.493970486544333	15.729673319107832	15.97706556101345	16.153218639044976	2.0001156625343732
13117	11.208526667851919	11.401794476138646	11.567315834642804	11.949948201133381	12.120829342358897	12.291059183750352	12.623047347533886	12.744833440225225	12.999501120255257	13.188395509542644	1.9798688416907257
18029	14.183732717899714	14.446850992950992	14.727788838288644	15.063387019109323	15.210715303681514	15.353656892040892	15.48639106996927	15.643025362792478	15.903405059505783	16.126644732402323	1.9429120145026086
18113	16.142689102620675	16.440348797972153	16.585593700170293	16.764919367380593	17.060899190414645	17.22892071192335	17.44415978093846	17.614221214001546	17.820903199610104	18.056048329289236	1.913359226668561
45085	14.208076040391903	14.4753893141916	14.837264260985831	14.941273448062136	15.028689025384088	15.154609692536622	15.465352083594365	15.738614415879418	15.867190832110944	16.10078174437531	1.8927057039834079
42133	14.10386111499329	14.263934359652058	14.592555877274265	14.90459117855451	15.091982163653483	15.187687220791439	15.329959788508821	15.500313919565276	15.637987028954775	15.987053902170128	1.8831927871768386
22031	15.189778305079747	15.277284382601021	15.482057925709826	15.616692472019894	15.851947176816855	16.274976047361125	16.44000243934938	16.556727605395913	16.74832945382101	17.03837938416556	1.848601079085812
36101	26.176144289211003	26.310622403258495	26.554743651106197	26.914148585525947	27.025821082900826	27.17496277741929	27.496682685111814	27.632233942585806	27.842208301143835	28.00519577102569	1.8290514818146875
29071	14.112482436405521	14.201836927343924	14.4355655162253	14.781392176457324	14.98184882922402	15.197003020368117	15.355864130201141	15.501741652687052	15.65589465711536	15.934245254376853	1.8217628179713312
26037	11.164802542185344	11.25094116389621	11.385617257845734	11.576352281086123	11.879779940484914	11.976962264665083	12.247150001564185	12.476530516591117	12.64311381181617	12.950689760279387	1.785887218094043
36091	14.079622264506316	14.310684434939075	14.680814377600154	14.84039235233475	15.073890645285665	15.148516203948468	15.300994308339316	15.435542151112077	15.580345209071517	15.830211396681367	1.750589132175051
13321	14.129916765687177	14.285760646969715	14.594057455151244	14.710379731976387	14.80476326427301	14.927613905082275	15.158294973950136	15.412028803621304	15.521870802658894	15.86208150939702	1.732164743709843
23027	15.191331146961954	15.30930743146958	15.469387026517973	15.8474513687148	16.21898285939409	16.30323474247216	16.50596256046486	16.6016408509064	16.73458675190726	16.860758851710663	1.6694277047487098
27169	16.193718848919058	16.31596867586013	16.479144392408802	16.823358581521248	16.984493183564602	17.09372436402287	17.17391035701617	17.359316344125165	17.5796976080815	17.855899223241206	1.6621803743221477
26025	18.167439560624413	18.343482979197642	18.44015136574569	18.522783766848953	18.81608480396513	18.945184014123924	19.29836845543032	19.523962066986865	19.673305264165414	19.794023259375184	1.6265836987507711
42075	17.170635559836114	17.41220599110411	17.714855709400098	17.968357808851795	18.09271019837045	18.222593453629813	18.31162024238008	18.360985107023776	18.48173685131144	18.78585698823594	1.615221428399824
28059	12.12954604969467	12.249764348844117	12.641801302697413	12.817105996065623	12.958770717639041	13.03804257190886	13.24903180461709	13.412286953500356	13.549731557843462	13.738310995243795	1.608764945549126
13071	11.108802952338367	11.234843798135794	11.424357447377623	11.602707892875546	11.713658103620771	11.785603203042331	12.086959626052767	12.295454795050423	12.477932186446917	12.628474688367593	1.5196717360292258
27137	13.16622734893923	13.320106876473135	13.496859938881382	13.693599997958362	13.852263262857576	14.018524972297342	14.269418628129264	14.445898117178926	14.573281272244145	14.680122104244838	1.513894755305607
12017	12.238018218226062	12.347862871872817	12.517259224409786	12.669128333531592	12.851298041105938	13.044254868329311	13.21252484501759	13.375576588185092	13.480713352485719	13.738352173118862	1.5003339548928007
13245	17.108475863484557	17.28818499426364	17.421531090602	17.66417631897055	17.778180200373015	17.907844060742732	18.135609663728484	18.217070727576328	18.467777477148168	18.584741909137954	1.4762660456533965
37057	11.125560842009603	11.371640976030559	11.610616710896501	11.810086919910322	11.90806526972359	11.982078923724691	12.065783136941956	12.150230203682593	12.305856524583946	12.572269394490235	1.4467085524806311
13223	11.109073321670248	11.387385107436824	11.51083856745072	11.631059153576956	11.689020109144156	11.770769831730746	12.045290416432836	12.187828142819615	12.341163183609515	12.490651851702946	1.381578530032698
28113	11.079558753331522	11.156536673118353	11.42045891767473	11.630850498336128	11.841768892837763	12.047557597962427	12.156209399811146	12.26515499648183	12.335599839294472	12.437468254859915	1.3579095015283933
13293	25.186371223322716	25.41659708310458	25.66932431360555	25.86814510883595	25.998341007390067	26.093614355800742	26.281134315887034	26.335992426290307	26.41015996672575	26.53193475046128	1.3455635271385624
13255	13.172769300165475	13.27880287147351	13.484290602093772	13.558807345755561	13.645903027291737	13.78753524766314	14.02452942847167	14.127006372064512	14.305691923450201	14.442078056561575	1.2693087563961
39055	20.131536138546014	20.386017882220827	20.758273291536717	20.90713447889721	20.999448573430442	21.028637072305905	21.088749253914845	21.158409580671123	21.237824662516964	21.393548213168426	1.2620120746224117
12069	15.249083798183095	15.301415611546975	15.464667081662352	15.753452621753981	15.866967773952984	15.95139632336744	16.11776013277764	16.19274917714373	16.31109579766647	16.497759113230135	1.2486753150470395
12119	15.288252668985475	15.389338425157622	15.541325702806162	15.674361010803683	15.76513575626169	15.887750251512747	15.99042183132768	16.099241119218988	16.179560967728595	16.47086026041603	1.1826075914305534
15003	12.186547424654368	12.328813720807268	12.402093565733697	12.447502637034983	12.629453449032614	12.79844263025867	13.050870880830232	13.196511570488134	13.292372930880957	13.368687659782893	1.182140235128525
45083	13.100131713263995	13.199408957850686	13.399808617730892	13.566685029332428	13.647456681022232	13.723993638482517	13.77202713354143	13.908494222706556	14.012828622471854	14.205996625960484	1.1058649126964895
47187	11.032346823381847	11.220702963974324	11.286647403770775	11.387265929469121	11.433372787639655	11.49794851197848	11.584495542690705	11.650307269003468	11.805352386878818	11.84380287557256	0.8114560521907137
